Sid,Detection,Level,Tags
e79a9e79-eb72-4e78-a628-0e7e8f59e89c,"{'selection_img': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}], 'selection_cli': {'CommandLine|contains': [',#', ', #', '.dll #', '.ocx #']}, 'filter_optional_edge': {'CommandLine|contains|all': ['EDGEHTML.dll', '#141']}, 'filter_optional_vsbuild_dll': {'ParentImage|contains': ['\\Msbuild\\Current\\Bin\\', '\\VC\\Tools\\MSVC\\', '\\Tracker.exe'], 'CommandLine|contains': ['\\FileTracker32.dll,#1', '\\FileTracker32.dll"",#1', '\\FileTracker64.dll,#1', '\\FileTracker64.dll"",#1']}, 'condition': 'all of selection_* and not 1 of filter_optional_*'}",medium,['T1218']
d81a9fc6-55db-4461-b962-0e78fea5b0ad,"{'selection_image': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}], 'selection_cmdline': {'CommandLine|contains': 'DllRegisterServer'}, 'filter_main_legit_paths': {'CommandLine|contains': [':\\Program Files (x86)', ':\\Program Files\\', ':\\Windows\\System32\\', ':\\Windows\\SysWOW64\\']}, 'condition': 'all of selection_* and not 1 of filter_main_*'}",medium,['T1218']
1cc50f3f-1fc8-4acf-b2e9-6f172e1fdebd,"{'selection': {'CommandLine|contains|all': ['rundll32.exe', 'Execute', 'RegRead', 'window.close']}, 'condition': 'selection'}",high,['T1055']
15bd98ea-55f4-4d37-b09a-e7caa0fa2221,"{'selection_img': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}], 'selection_cli': {'CommandLine|contains': 'InstallScreenSaver'}, 'condition': 'all of selection_*'}",medium,['T1218']
a4694263-59a8-4608-a3a0-6f8d3a51664c,"{'selection_img': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}], 'selection_cli': {'CommandLine|contains|all': ['keymgr', 'KRShowKeyMgr']}, 'condition': 'all of selection_*'}",high,['T1555']
1775e15e-b61b-4d14-a1a3-80981298085a,"{'selection': {'CommandLine|endswith': ['\\rundll32.exe', '\\rundll32.exe""', '\\rundll32']}, 'filter': {'ParentImage|contains': ['\\AppData\\Local\\', '\\Microsoft\\Edge\\']}, 'condition': 'selection and not filter'}",high,['T1202']
bb76d96b-821c-47cf-944b-7ce377864492,"{'selection_img': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}], 'selection_cli': {'CommandLine|contains|all': ['C:\\windows\\system32\\davclnt.dll,DavSetCookie', 'http'], 'CommandLine|contains': ['spoolss', 'srvsvc', '/print/pipe/']}, 'condition': 'all of selection_*'}",high,['T1212']
646ea171-dded-4578-8a4d-65e9822892e3,"{'selection_img': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}, {'CommandLine|contains': 'rundll32'}], 'selection_cli_1': {'CommandLine|contains|all': ['comsvcs', 'full'], 'CommandLine|contains': ['#-', '#+', '#24', '24 ', 'MiniDump']}, 'selection_generic': {'CommandLine|contains|all': ['24', 'comsvcs', 'full'], 'CommandLine|contains': [' #', ',#', ', #']}, 'condition': '(selection_img and 1 of selection_cli_*) or selection_generic'}",high,"['T1003', 'T1036']"
f1edd233-30b5-4823-9e6a-c4171b24d316,"{'selection_img': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}], 'selection_cli': {'CommandLine|contains': ['-sta ', '-localserver '], 'CommandLine|contains|all': ['{', '}']}, 'condition': 'all of selection_*'}",high,['T1546']
15b75071-74cc-47e0-b4c6-b43744a62a2b,"{'selection': [{'Image|contains': [':\\RECYCLER\\', ':\\SystemVolumeInformation\\']}, {'Image|startswith': ['C:\\Windows\\Tasks\\', 'C:\\Windows\\debug\\', 'C:\\Windows\\fonts\\', 'C:\\Windows\\help\\', 'C:\\Windows\\drivers\\', 'C:\\Windows\\addins\\', 'C:\\Windows\\cursors\\', 'C:\\Windows\\system32\\tasks\\']}], 'condition': 'selection'}",medium,['T1036']
285b85b1-a555-4095-8652-a8a4106af63f,"{'selection': {'Image|endswith': '\\runonce.exe', 'ParentImage|endswith': '\\rundll32.exe', 'ParentCommandLine|contains|all': ['setupapi.dll', 'InstallHinfSection']}, 'condition': 'selection'}",medium,['T1218']
32b96012-7892-429e-b26c-ac2bf46066ff,"{'selection_img': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}], 'selection_cli': {'CommandLine|contains|all': ['shell32.dll', 'Control_RunDLL'], 'CommandLine|contains': ['%AppData%', '%LocalAppData%', '%Temp%', '%tmp%', '\\AppData\\', '\\Temp\\', '\\Users\\Public\\']}, 'condition': 'all of selection_*'}",high,['T1218']
caa06de8-fdef-4c91-826a-7f9e163eef4b,"{'selection': {'ParentImage|endswith': '\\rundll32.exe', 'Image|endswith': '\\explorer.exe'}, 'filter': {'ParentCommandLine|contains': '\\shell32.dll,Control_RunDLL'}, 'condition': 'selection and not filter'}",high,['T1218']
e593cf51-88db-4ee1-b920-37e89012a3c9,"{'selection': [{'CommandLine|contains|all': ['javascript:', '.RegisterXLL']}, {'CommandLine|contains|all': ['url.dll', 'OpenURL']}, {'CommandLine|contains|all': ['url.dll', 'OpenURLA']}, {'CommandLine|contains|all': ['url.dll', 'FileProtocolHandler']}, {'CommandLine|contains|all': ['zipfldr.dll', 'RouteTheCall']}, {'CommandLine|contains|all': ['shell32.dll', 'Control_RunDLL']}, {'CommandLine|contains|all': ['shell32.dll', 'ShellExec_RunDLL']}, {'CommandLine|contains|all': ['mshtml.dll', 'PrintHTML']}, {'CommandLine|contains|all': ['advpack.dll', 'LaunchINFSection']}, {'CommandLine|contains|all': ['advpack.dll', 'RegisterOCX']}, {'CommandLine|contains|all': ['ieadvpack.dll', 'LaunchINFSection']}, {'CommandLine|contains|all': ['ieadvpack.dll', 'RegisterOCX']}, {'CommandLine|contains|all': ['ieframe.dll', 'OpenURL']}, {'CommandLine|contains|all': ['shdocvw.dll', 'OpenURL']}, {'CommandLine|contains|all': ['syssetup.dll', 'SetupInfObjectInstallAction']}, {'CommandLine|contains|all': ['setupapi.dll', 'InstallHinfSection']}, {'CommandLine|contains|all': ['pcwutl.dll', 'LaunchApplication']}, {'CommandLine|contains|all': ['dfshim.dll', 'ShOpenVerbApplication']}, {'CommandLine|contains|all': ['dfshim.dll', 'ShOpenVerbShortcut']}, {'CommandLine|contains|all': ['scrobj.dll', 'GenerateTypeLib', 'http']}, {'CommandLine|contains|all': ['shimgvw.dll', 'ImageView_Fullscreen', 'http']}, {'CommandLine|contains|all': ['comsvcs.dll', 'MiniDump']}], 'filter_main_screensaver': {'CommandLine|contains': 'shell32.dll,Control_RunDLL desk.cpl,screensaver,@screensaver'}, 'filter_main_parent_cpl': {'ParentImage': 'C:\\Windows\\System32\\control.exe', 'ParentCommandLine|contains': '.cpl', 'CommandLine|contains|all': ['Shell32.dll', 'Control_RunDLL', '.cpl']}, 'filter_main_startmenu': {'ParentImage': 'C:\\Windows\\System32\\control.exe', 'CommandLine|startswith': '""C:\\Windows\\system32\\rundll32.exe"" Shell32.dll,Control_RunDLL ""C:\\Windows\\System32\\', 'CommandLine|endswith': '.cpl"",'}, 'condition': 'selection and not 1 of filter_main_*'}",medium,['T1218']
d7eb979b-c2b5-4a6f-a3a7-c87ce6763819,"{'selection_parent': {'ParentImage|endswith': '\\System32\\control.exe'}, 'selection_img': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}], 'filter': {'CommandLine|contains': 'Shell32.dll'}, 'condition': 'all of selection_* and not filter'}",high,['T1218']
4aa6040b-3f28-44e3-a769-9208e5feb5ec,"{'selection_img': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.exe'}], 'selection_cli': {'CommandLine|contains': ['.bmp', '.cr2', '.eps', '.gif', '.ico', '.jpeg', '.jpg', '.nef', '.orf', '.png', '.raw', '.sr2', '.tif', '.tiff']}, 'condition': 'all of selection_*'}",high,['T1218']
b0524451-19af-4efa-a46f-562a977f792e,"{'selection1a': {'CommandLine|contains|all': ['rundll32', 'apphelp.dll']}, 'selection1b': {'CommandLine|contains': ['ShimFlushCache', '#250']}, 'selection2a': {'CommandLine|contains|all': ['rundll32', 'kernel32.dll']}, 'selection2b': {'CommandLine|contains': ['BaseFlushAppcompatCache', '#46']}, 'condition': '( selection1a and selection1b ) or ( selection2a and selection2b )'}",high,['T1112']
731231b9-0b5d-4219-94dd-abb6959aa7ea,"{'selection1': {'CommandLine|contains': 'rundll32.exe'}, 'selection2': {'CommandLine|contains': ['.sys,', '.sys ']}, 'condition': 'all of selection*'}",high,['T1218']
c3a99af4-35a9-4668-879e-c09aeb4f2bdf,"{'selection': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}], 'filter_main_null': {'CommandLine': None}, 'filter_main_empty': {'CommandLine': ''}, 'filter_main_known_extension': [{'CommandLine|contains': ['.cpl ', '.cpl,', '.cpl""', "".cpl'"", '.dll ', '.dll,', '.dll""', "".dll'"", '.inf ', '.inf,', '.inf""', "".inf'""]}, {'CommandLine|endswith': ['.cpl', '.dll', '.inf']}], 'filter_main_localserver': {'CommandLine|contains': ' -localserver '}, 'filter_main_zzzzInvokeManagedCustomActionOutOfProc': {'ParentImage|endswith': '\\msiexec.exe', 'CommandLine|contains|all': [':\\Windows\\Installer\\', '.tmp', 'zzzzInvokeManagedCustomActionOutOfProc']}, 'filter_optional_EdgeUpdate': {'ParentCommandLine|contains|all': [':\\Users\\', '\\AppData\\Local\\Microsoft\\EdgeUpdate\\Install\\{', '\\EDGEMITMP_', '.tmp\\setup.exe', '--install-archive=', '--previous-version=', '--msedgewebview --verbose-logging --do-not-launch-msedge --user-level']}, 'condition': 'selection and not 1 of filter_main_* and not 1 of filter_optional_*'}",medium,['T1218']
5cdb711b-5740-4fb2-ba88-f7945027afac,"{'selection_img': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}, {'CommandLine|contains': 'rundll32'}], 'selection_cli': {'CommandLine|contains': ' \\\\\\\\'}, 'condition': 'all of selection_*'}",high,"['T1021', 'T1218']"
2dbd9d3d-9e27-42a8-b8df-f13825c6c3d5,"{'selection_parent': {'ParentImage|endswith': '\\svchost.exe'}, 'selection_img': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}], 'selection_cli': {'CommandLine|contains': 'C:\\windows\\system32\\davclnt.dll,DavSetCookie'}, 'condition': 'all of selection_*'}",medium,['T1048']
982e9f2d-1a85-4d5b-aea4-31f5e97c6555,"{'selection': {'ParentImage|endswith': '\\svchost.exe', 'ParentCommandLine|contains': '-s WebClient', 'Image|endswith': '\\rundll32.exe', 'CommandLine|contains': 'C:\\windows\\system32\\davclnt.dll,DavSetCookie', 'CommandLine|re': '://\\d{1,3}\\.\\d{1,3}\\.\\d{1,3}\\.\\d{1,3}'}, 'filter_local_ips': {'CommandLine|contains': ['://10.', '://192.168.', '://172.16.', '://172.17.', '://172.18.', '://172.19.', '://172.20.', '://172.21.', '://172.22.', '://172.23.', '://172.24.', '://172.25.', '://172.26.', '://172.27.', '://172.28.', '://172.29.', '://172.30.', '://172.31.', '://127.', '://169.254.']}, 'condition': 'selection and not 1 of filter_*'}",high,['T1048']
5bb68627-3198-40ca-b458-49f973db8752,"{'selection': {'CommandLine': ['rundll32.exe', 'rundll32']}, 'condition': 'selection'}",high,"['T1021', 'T1569', 'T1570']"
198effb6-6c98-4d0c-9ea3-451fa143c45c,"{'selection_img': [{'Image|endswith': '\\runonce.exe'}, {'Description': 'Run Once Wrapper'}], 'selection_cli': [{'CommandLine|contains': '/AlternateShellStartup'}, {'CommandLine|endswith': '/r'}], 'condition': 'all of selection_*'}",low,['T1112']
c5c00f49-b3f9-45a6-997e-cfdecc6e1967,"{'selection': {'Image|endswith': '\\schtasks.exe', 'CommandLine|contains|all': ['/Create', '/RU', '/TR', 'C:\\Users\\', '\\AppData\\Local\\'], 'CommandLine|contains': ['NT AUT', ' SYSTEM ']}, 'filter': {'ParentImage|contains|all': ['\\AppData\\Local\\Temp\\', 'TeamViewer_.exe'], 'Image|endswith': '\\schtasks.exe', 'CommandLine|contains': '/TN TVInstallRestore'}, 'condition': 'selection and not filter'}",high,"['T1053', 'T1059']"
1c0e41cd-21bb-4433-9acc-4a2cd6367b9b,"{'selection_schtasks': {'Image|endswith': '\\schtasks.exe', 'CommandLine|contains|all': [' /Change ', ' /TN ']}, 'selection_susp_locations': {'CommandLine|contains': ['\\AppData\\Local\\Temp', '\\AppData\\Roaming\\', '\\Users\\Public\\', '\\WINDOWS\\Temp\\', '\\Desktop\\', '\\Downloads\\', '\\Temporary Internet', 'C:\\ProgramData\\', 'C:\\Perflogs\\', '%ProgramData%', '%appdata%', '%comspec%', '%localappdata%']}, 'selection_susp_images': {'CommandLine|contains': ['regsvr32', 'rundll32', 'cmd /c ', 'cmd /k ', 'cmd /r ', 'cmd.exe /c ', 'cmd.exe /k ', 'cmd.exe /r ', 'powershell', 'mshta', 'wscript', 'cscript', 'certutil', 'bitsadmin', 'bash.exe', 'bash ', 'scrcons', 'wmic ', 'wmic.exe', 'forfiles', 'scriptrunner', 'hh.exe', 'hh ']}, 'condition': 'all of selection_*'}",high,['T1053']
92626ddd-662c-49e3-ac59-f6535f12d189,"{'selection': {'Image|endswith': '\\schtasks.exe', 'CommandLine|contains': ' /create '}, 'filter_main_system_user': {'User|contains': ['AUTHORI', 'AUTORI']}, 'condition': 'selection and not 1 of filter_main_*'}",low,['T1053']
9494479d-d994-40bf-a8b1-eea890237021,"{'selection': {'ParentImage|contains': [':\\Temp\\', '\\AppData\\Local\\', '\\AppData\\Roaming\\', '\\Temporary Internet', '\\Users\\Public\\', '\\Windows\\Temp\\'], 'Image|endswith': '\\schtasks.exe', 'CommandLine|contains': '/Create '}, 'filter_optional_common': {'CommandLine|contains': ['update_task.xml', 'unattended.ini']}, 'condition': 'selection and not 1 of filter_optional_*'}",medium,['T1053']
39019a4e-317f-4ce3-ae63-309a8c6b53c5,"{'selection': {'Image|endswith': '\\schtasks.exe', 'CommandLine|contains|all': [' /create ', ' /sc once ', '\\Temp\\']}, 'condition': 'selection'}",high,['T1053']
dbc1f800-0fe0-4bc0-9c66-292c2abe3f78,"{'selection': {'Image|endswith': '\\schtasks.exe', 'CommandLine|contains|all': ['/delete', '/tn'], 'CommandLine|contains': ['\\Windows\\BitLocker', '\\Windows\\ExploitGuard', '\\Windows\\SystemRestore\\SR', '\\Windows\\UpdateOrchestrator\\', '\\Windows\\Windows Defender\\', '\\Windows\\WindowsBackup\\', '\\Windows\\WindowsUpdate\\']}, 'condition': 'selection'}",high,['T1489']
220457c1-1c9f-4c2e-afe6-9598926222c1,"{'selection': {'Image|endswith': '\\schtasks.exe', 'CommandLine|contains|all': [' /delete ', '/tn \\*', ' /f']}, 'condition': 'selection'}",high,['T1489']
9ac94dc8-9042-493c-ba45-3b5e7c86b980,"{'selection': {'Image|endswith': '\\schtasks.exe', 'CommandLine|contains|all': ['/Change', '/TN', '/disable'], 'CommandLine|contains': ['\\Windows\\BitLocker', '\\Windows\\ExploitGuard', '\\Windows\\SystemRestore\\SR', '\\Windows\\UpdateOrchestrator\\', '\\Windows\\Windows Defender\\', '\\Windows\\WindowsBackup\\', '\\Windows\\WindowsUpdate\\']}, 'condition': 'selection'}",high,['T1489']
81325ce1-be01-4250-944f-b4789644556f,"{'selection1_create': {'Image|endswith': '\\schtasks.exe', 'CommandLine|contains': ' /create '}, 'selection1_all_folders': {'CommandLine|contains': [':\\Perflogs', ':\\Windows\\Temp', '\\AppData\\Local\\', '\\AppData\\Roaming\\', '\\Users\\Public', '%AppData%', '%Public%']}, 'selection2_parent': {'ParentCommandLine|endswith': '\\svchost.exe -k netsvcs -p -s Schedule'}, 'selection2_some_folders': {'CommandLine|contains': [':\\Perflogs', ':\\Windows\\Temp', '\\Users\\Public', '%Public%']}, 'filter_mixed': [{'CommandLine|contains': ['update_task.xml', '/Create /TN TVInstallRestore /TR']}, {'ParentCommandLine|contains': 'unattended.ini'}], 'filter_avira_install': {'CommandLine|contains|all': ['/Create /Xml ""C:\\Users\\', '\\AppData\\Local\\Temp\\.CR.', 'Avira_Security_Installation.xml']}, 'filter_avira_other': {'CommandLine|contains|all': ['/Create /F /TN', '/Xml ', '\\AppData\\Local\\Temp\\is-', 'Avira_'], 'CommandLine|contains': ['.tmp\\UpdateFallbackTask.xml', '.tmp\\WatchdogServiceControlManagerTimeout.xml', '.tmp\\SystrayAutostart.xml', '.tmp\\MaintenanceTask.xml']}, 'filter_klite_codec': {'CommandLine|contains|all': ['\\AppData\\Local\\Temp\\', '/Create /TN ""klcp_update"" /XML ', '\\klcp_update_task.xml']}, 'condition': '( all of selection1* or all of selection2* ) and not 1 of filter*'}",medium,['T1053']
8a8379b8-780b-4dbf-b1e9-31c8d112fefb,"{'selection_img': [{'Image|endswith': '\\schtasks.exe'}, {'OriginalFileName': 'schtasks.exe'}], 'selection_create': {'CommandLine|contains': ' /create '}, 'selection_command': {'CommandLine|contains': ['powershell', 'pwsh', 'cmd /c ', 'cmd /k ', 'cmd /r ', 'cmd.exe /c ', 'cmd.exe /k ', 'cmd.exe /r ']}, 'selection_all_folders': {'CommandLine|contains': ['C:\\ProgramData\\', '%ProgramData%']}, 'condition': 'all of selection_*'}",high,['T1053']
ff2fff64-4cd6-4a2b-ba7d-e28a30bbe66b,"{'selection_img': {'Image|endswith': '\\schtasks.exe', 'CommandLine|contains': '/Create '}, 'selection_tn': {'CommandLine|contains': ['/TN ""{', ""/TN '{"", '/TN {']}, 'selection_end': {'CommandLine|contains': ['}""', ""}'"", '} ']}, 'condition': 'all of selection_*'}",medium,['T1053']
970823b7-273b-460a-8afc-3a6811998529,"{'selection_img': [{'Image|contains': '\\schtasks.exe'}, {'OriginalFileName': 'schtasks.exe'}], 'selection_cli': {'CommandLine|contains': ['wscript', 'vbscript', 'cscript', 'wmic ', 'wmic.exe', 'regsvr32.exe', 'powershell', '\\AppData\\']}, 'selection_time': {'CommandLine|contains|all': ['once', '00:00']}, 'condition': 'all of selection_*'}",high,['T1053']
f548a603-c9f2-4c89-b511-b089f7e94549,"{'selection_img': [{'Image|endswith': '\\schtasks.exe'}, {'OriginalFileName': 'schtasks.exe'}], 'selection_cli': {'CommandLine|contains|all': ['run ', '\\Application Experience\\Microsoft Compatibility Appraiser']}, 'condition': 'all of selection_*'}",medium,['T1053']
b66474aa-bd92-4333-a16c-298155b120df,"{'selection': {'ParentImage': 'C:\\WINDOWS\\System32\\svchost.exe', 'ParentCommandLine|contains|all': ['-k netsvcs', '-s Schedule'], 'CommandLine|endswith': [' -windowstyle hidden', ' -w hidden', ' -ep bypass', ' -noni']}, 'condition': 'selection'}",high,"['T1053', 'T1059']"
86588b36-c6d3-465f-9cee-8f9093e07798,"{'selection_img': [{'Image|endswith': '\\schtasks.exe'}, {'OriginalFileName': 'schtasks.exe'}], 'selection_cli_create': {'CommandLine|contains': '/Create'}, 'selection_cli_get': {'CommandLine|contains': ['Get-ItemProperty', ' gp ']}, 'selection_cli_hive': {'CommandLine|contains': ['HKCU:', 'HKLM:', 'registry::', 'HKEY_']}, 'filter_main_encoding': {'CommandLine|contains': ['FromBase64String', 'encodedcommand']}, 'condition': 'all of selection_* and not 1 of filter_*'}",medium,"['T1053', 'T1059']"
c4eeeeae-89f4-43a7-8b48-8d1bdfa66c78,"{'selection_img': [{'Image|endswith': '\\schtasks.exe'}, {'OriginalFileName': 'schtasks.exe'}], 'selection_cli_create': {'CommandLine|contains': '/Create'}, 'selection_cli_encoding': {'CommandLine|contains': ['FromBase64String', 'encodedcommand']}, 'selection_cli_get': {'CommandLine|contains': ['Get-ItemProperty', ' gp ']}, 'selection_cli_hive': {'CommandLine|contains': ['HKCU:', 'HKLM:', 'registry::', 'HKEY_']}, 'condition': 'all of selection_*'}",high,"['T1053', 'T1059']"
24c8392b-aa3c-46b7-a545-43f71657fe98,"{'selection_img': [{'Image|endswith': '\\schtasks.exe'}, {'OriginalFileName': 'schtasks.exe'}], 'selection_time': {'CommandLine|contains': [' ONLOGON ', ' ONSTART ', ' ONCE ', ' ONIDLE ']}, 'filter_privs': {'CommandLine|contains': ['NT AUT', ' SYSTEM', 'HIGHEST']}, 'condition': 'all of selection_* and not 1 of filter_*'}",high,['T1053']
7a02e22e-b885-4404-b38b-1ddc7e65258a,"{'selection_img': [{'Image|endswith': '\\schtasks.exe'}, {'OriginalFileName': 'schtasks.exe'}], 'selection_time': {'CommandLine|contains': [' ONLOGON ', ' ONSTART ', ' ONCE ', ' ONIDLE ']}, 'selection_privs': {'CommandLine|contains': ['NT AUT', ' SYSTEM', 'HIGHEST']}, 'condition': 'all of selection_*'}",medium,['T1053']
dd2a821e-3b07-4d3b-a9ac-929fe4c6ca0c,"{'selection_img': [{'Image|endswith': '\\schtasks.exe'}, {'OriginalFileName': 'schtasks.exe'}], 'selection_cli_create': {'CommandLine|contains': ['/create', '-create']}, 'selection_cli_xml': {'CommandLine|contains': ['/xml', '-xml']}, 'filter_main_extension_xml': {'CommandLine|contains': '.xml'}, 'filter_main_system_process': {'IntegrityLevel': 'System'}, 'filter_main_rundll32': {'ParentImage|endswith': '\\rundll32.exe', 'ParentCommandLine|contains|all': [':\\WINDOWS\\Installer\\MSI', '.tmp,zzzzInvokeManagedCustomActionOutOfProc']}, 'filter_optional_third_party': {'ParentImage|endswith': [':\\ProgramData\\OEM\\UpgradeTool\\CareCenter_*\\BUnzip\\Setup_msi.exe', ':\\Program Files\\Axis Communications\\AXIS Camera Station\\SetupActions.exe', ':\\Program Files\\Axis Communications\\AXIS Device Manager\\AdmSetupActions.exe', ':\\Program Files (x86)\\Zemana\\AntiMalware\\AntiMalware.exe', ':\\Program Files\\Dell\\SupportAssist\\pcdrcui.exe']}, 'condition': 'all of selection_* and not 1 of filter_main_* and not 1 of filter_optional_*'}",medium,"['T1036', 'T1053']"
f2c64357-b1d2-41b7-849f-34d2682c0fad,"{'selection_schtasks': {'Image|endswith': '\\schtasks.exe', 'CommandLine|contains': '/Create '}, 'selection_pattern_1': {'CommandLine|contains': ['/sc minute ', '/ru system ']}, 'selection_pattern_2': {'CommandLine|contains': ['cmd /c', 'cmd /k', 'cmd /r', 'cmd.exe /c ', 'cmd.exe /k ', 'cmd.exe /r ']}, 'selection_uncommon': {'CommandLine|contains': [' -decode ', ' -enc ', ' -w hidden ', ' bypass ', ' IEX', '.DownloadData', '.DownloadFile', '.DownloadString', '/c start /min ', 'FromBase64String', 'mshta http', 'mshta.exe http']}, 'selection_anomaly_1': {'CommandLine|contains': [':\\ProgramData\\', ':\\Temp\\', ':\\Tmp\\', ':\\Users\\Public\\', ':\\Windows\\Temp\\', '\\AppData\\', '%AppData%', '%Temp%', '%tmp%']}, 'selection_anomaly_2': {'CommandLine|contains': ['cscript', 'curl', 'wscript']}, 'condition': 'selection_schtasks and ( all of selection_pattern_* or selection_uncommon or all of selection_anomaly_* )'}",high,['T1053']
